href,title,date,summary
https://wx.fzu.edu.cn/info/1086/1850.htm,物信学院开展党的二十届三中全会精神学习宣传贯彻团干部宣讲,2024-09-04,为深入学习宣传贯彻党的二十届三中全会精神，2024年9月3日，共青团福州大学物理与信息工程学院委员会在图书馆博学厅开展党的二十届三中全会精神学习宣传贯彻团干部宣讲活动。学院团委书记陈山老师围绕党的二十届三中全会的主要内容、重要意义尤其是对青年一代的要求进行了分享...
https://wx.fzu.edu.cn/info/1086/1851.htm,物信学院开展2024级研究生新生团员意识教育,2024-09-04,为聚焦为党育人主责主业，切实增强新生团员意识，激发新生团员先进性，进一步提升新时代共青团思想政治引领工作水平，2024年9月3日，共青团福州大学物理与信息工程学院委员会组织开展研究生新生团员意识教育，由学院团委书记陈山老师主讲。会议在图书馆博学厅举行，全体2024级...
https://wx.fzu.edu.cn/info/1086/1852.htm,物信学院本科2021级新学期年级大会圆满召开,2024-09-04,为深入贯彻党的二十届三中全会精神，落实立德树人根本任务，提高学生思想道德修养，强化学生遵规守纪意识和安全防范意识，进一步做好毕业班学生教育管理服务工作，提升毕业班工作成效，2024年9月3日，物信学院本科2021级分专业年段会在物信学院思源厅召开，会议由辅导员苏海姬...
https://wx.fzu.edu.cn/info/1086/1853.htm,物理与信息工程学院新生入学教育思政系列课程【6】——科学道德与学术规范教育,2024-09-03,2024年9月2日下午，物理与信息工程学院研究生新生入学教育系列课程——科学道德与学术规范在旗山校区图书馆博学厅成功举办。此次课程邀请到的主讲嘉宾是物理与信息工程学院副院长李福山老师，2024级全体研究生共400余人参加了此次课程学习。 在课程中，李福山老师首先指出科技...
https://wx.fzu.edu.cn/info/1086/1854.htm,物理与信息工程学院新生入学教育思政系列课程【5】——校规校纪及安全教育,2024-09-03,为帮助我院2024级新生更好地了解学校的规章制度，提高安全防范意识，保障人身财产安全，2024年9月2日，物信学院开展新生入学教育思政系列课程【5】—校规校纪及安全教育。 本次课程由学院安全工作负责人江良煊老师主讲，他详细介绍了福州大学学生管理规定，以高校学生行为准则...
https://wx.fzu.edu.cn/info/1086/1855.htm,物理与信息工程学院新生入学教育思政系列课程【4】——传承“三种”精神，矢志报国成才,2024-09-03,为进一步帮助我院2024级新生了解校史院情，熟悉学校和学院基本情况，增强学生爱校爱院荣誉感，2024年9月2日，物信学院开展新生入学教育思政系列课程【4】—传承“三种”精神，矢志报国成才，本次课程由学院党委副书记郑志刚主讲，课程线上线下同步进行，我院2024级本科和研究生...
https://wx.fzu.edu.cn/info/1086/1856.htm,物理与信息工程学院新生入学教育思政系列课程【3】——适应大学新生活,2024-09-03,为进一步帮助我院2024级本科新生尽快适应大学新环境，引导新生主动关注自身心理健康状况，2024年9月1日，福州大学物理与信息工程学院顺利开展新生入学教育思政系列课程【3】——适应大学新生活。本次课程由福州大学人文社会科学学院应用心理学系蒋苾箐老师主讲。物信学院本科20...
https://wx.fzu.edu.cn/info/1086/1857.htm,物理与信息工程学院新生入学教育思政系列课程【2】——端正入党动机，积极向党组织看齐,2024-09-03,为加强2024级新生思想引领，引导新生积极向党组织靠拢，增强学生对中国特色社会主义的理论认同、政治认同和情感认同，2024年9月1日，物信学院开展新生入学教育思政系列课程【2】——端正入党动机，积极向党组织看齐。本次课程邀请了校党委组织部赵鹏副部长作为主讲嘉宾。在课程...
https://wx.fzu.edu.cn/info/1086/1858.htm,物理与信息工程学院新生入学教育思政系列课程【1】——做一个高‘熵’值的物信学子,2024-09-03,为更好地帮助我院2024级本科新生养成良好的生活习惯，引导学生树立正确的人生观和价值观，尽快适应大学学习与生活，为开启丰富多彩的大学生活与人生的崭新征程做好充足的准备，2024年9月1日，物信学院开展新生入学教育思政系列课程【1】—“做一个高‘熵’值的物信学子”。本次...
https://wx.fzu.edu.cn/info/1086/1859.htm,物信学院本科2023级新学期年级大会圆满召开,2024-08-29,为深入贯彻党的二十届三中全会精神，落实立德树人根本任务，提高学生思想道德修养，强化学生遵规守纪意识和安全防范意识，帮助学生调整状态并合理规划学习生活，推动优良学风段风建设，2024年8月26日，物信学院本科2023级在文科教学楼召开了新学期年级大会，会议由辅导员刘涛、...
https://wx.fzu.edu.cn/info/1086/1860.htm,福州大学副校长卢孝强研究员一行开展访企拓岗促就业专项活动,2024-08-12,为全面深化校地企人才合作，进一步落实学校“访企拓岗”工作部署，促进我院学生高质量充分就业，2024年7月31日下午，福州大学副校长兼物信学院院长卢孝强研究员、物信学院党委魏金明书记、郑志刚副书记一行赴中国铁塔股份有限公司福州分公司和福州光信网络有限公司开展“访企拓...
https://wx.fzu.edu.cn/info/1086/1861.htm,物信学院顺利开展2024年暑期资助育人两行活动,2024-07-19,为进一步宣传贯彻落实党和国家的资助政策，不断提升资助育人工作质量，切实做好家庭经济困难学生的帮扶工作，物信学院于2024年暑假期间前往福建莆田等地开展“资助政策乡村行”、“家校关怀万里行”活动，扎实推进资助育人工作走深走实。2024年7月10日，2023级本科生辅导员刘涛...
https://wx.fzu.edu.cn/info/1086/1862.htm,【暑期社会实践】物信学院“筑梦先肌”博士实践队赴附属省立医院神经外科开展社会实践暨党支部共建,2024-07-14,7月12日，物信学院“筑梦先肌”博士实践队赴附属省立医院神经外科开展临床社会实践。“筑梦先肌”博士实践队以物信学院健康医疗器械国际科技合作基地党支部作为核心班底，全队由三十余名博士生、硕士生组成。此行由物信学院党委委员、党支部书记高跃明研究员带队，社会实践的同...
https://wx.fzu.edu.cn/info/1086/1863.htm,【暑期社会实践】木兰溪畔润心田，学思践悟谱华篇,2024-07-14,为深入贯彻落实习近平总书记治理木兰溪重要理念，发挥青年学生生力军作用，助力莆田绿色高质量发展。七月，福州大学“千古木兰溪，溪畔助农情”实践队来到福建莆田，沿溪重走习总书记治理木兰溪时的道路学习治理精神，深入探访沿线的大型木雕创作非遗项目坚定文化自信，深入基...
https://wx.fzu.edu.cn/info/1086/1864.htm,物信学院部署2024年学生暑期“三下乡”社会实践,2024-07-10,为全面贯彻习近平新时代中国特色社会主义思想，践行习近平总书记关于青年工作的重要思想，引导帮助广大物信学子在社会实践的“大思政课”中“受教育、长才干、做贡献”，争做“有理想、敢担当、能吃苦、肯奋斗”的新时代好青年，物理与信息工程学院自6月起精心部署开展暑期文化...
https://wx.fzu.edu.cn/info/1086/1865.htm,物信学院2023级本科生宿舍搬迁工作顺利完成,2024-07-06,7月5日上午，根据学校统一部署，物信学院开展2023级本科生宿舍搬迁工作。物信学院党委郑志刚副书记到场指导搬迁工作，学院相关辅导员带领相关楼宇兼合党支部成员、楼委会志愿者保障搬迁工作的安全有序进行。 本次搬迁工作涉及694名学生、174间宿舍，从早上六点开始，历经六小时...
https://wx.fzu.edu.cn/info/1086/1866.htm,处级领导干部联系学生社区“面对面”系列活动之铜盘校区1号楼  师生座谈会顺利举行,2024-06-27,为进一步推动领导干部常态化深入学生社区，“面对面”关心学生，及时解决涉及学生思想、学习、生活、发展等实际问题，打造与“双一流”建设相适应的学生社区育人生态，2024年6月24日，处级领导干部联系学生社区“面对面”系列活动之铜盘校区1号楼师生座谈会在铜盘校区“一站式...
https://wx.fzu.edu.cn/info/1086/1867.htm,物信学院顺利召开六月份“一月一‘习’话”——师生理论学习交流会,2024-06-17,2024年6月17日上午，物信学院于105会议室顺利开展“一月一‘习’话”——师生理论学习交流会。此次六月份的理论学习主题为：促进高质量充分就业。物理与信息工程学院党委副书记郑志刚、2020级本科生毕业班辅导员江良煊、伦婉潼以及2020级毕业班全体党支部书记参加了此次座谈会...
https://wx.fzu.edu.cn/info/1086/1868.htm,物信学院顺利开展第50期毕业生党员教育培训班,2024-06-13,为进一步做好毕业生党员教育管理，引导毕业生党员坚定理想信念，增强党性修养，6月11日，物信学院在图书馆博学厅开展第50期毕业生党员教育培训班。学院党委副书记郑志刚、毕业班辅导员及2024届全体毕业生党员参加本次活动，活动由党建辅导员刘媛主持。 培训班上，党委副书记郑...
https://wx.fzu.edu.cn/info/1086/1869.htm,物信学院召开6月份学生党支部书记例会,2024-06-08,2024年6月6日下午，物信学院在祥联厅召开6月学生党支部书记工作例会，学院党委副书记郑志刚、党建辅导员刘媛及全体学生党支部书记参加了本次会议。会议的第一项议程由刘媛老师对物信学院入围福州大学2022～2024学年党支部工作“立项活动”优秀成果、福州大学第五批“三个好”优...
https://wx.fzu.edu.cn/info/1086/1870.htm,物理与信息工程学院2024届毕业班大会顺利举行,2024-06-04,为切实推进2024届毕业季工作的有序进行，6月2日，物理与信息工程学院2024届毕业班大会在图书馆博学厅顺利举行。本次大会由物信学院2020级毕业班辅导员江良煊主讲，院党委郑志刚副书记以及全体毕业班学生参加了此次会议。 会上，江良煊辅导员从毕业生管理工作安排、学院服务工作...
